Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
848-95-6252,Giza,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.31,90.58,2/20/2019,1:24 PM,Ewallet,86.27,4.76,4.31,7.00
840-76-5966,Alex,Yangon,Member,Male,Sports and travel,12.76,2,1.28,26.80,1/8/2019,6:06 PM,Ewallet,25.52,4.76,1.28,7.80
152-03-4217,Cairo,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.08,106.60,3/17/2019,11:55 AM,Credit card,101.52,4.76,5.08,4.30
533-66-5566,Cairo,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.87,375.36,1/12/2019,11:42 AM,Cash,357.49,4.76,17.87,7.00
124-31-1458,Alex,Yangon,Member,Female,Electronic accessories,79.59,3,11.94,250.71,1/8/2019,2:30 PM,Cash,238.77,4.76,11.94,6.60
176-78-1170,Giza,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.07,106.50,1/26/2019,3:11 PM,Ewallet,101.43,4.76,5.07,7.30
361-59-0574,Cairo,Mandalay,Member,Male,Sports and travel,90.53,8,36.21,760.45,3/15/2019,2:48 PM,Credit card,724.24,4.76,36.21,6.50
101-81-4070,Giza,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.28,131.92,1/17/2019,12:36 PM,Ewallet,125.64,4.76,6.28,4.90
631-34-1880,Giza,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.65,76.58,1/8/2019,7:09 PM,Credit card,72.93,4.76,3.65,4.30
852-82-2749,Alex,Yangon,Normal,Male,Sports and travel,64.59,4,12.92,271.28,1/6/2019,1:35 PM,Ewallet,258.36,4.76,12.92,9.30
873-14-6353,Alex,Yangon,Member,Male,Food and beverages,24.82,7,8.69,182.43,2/16/2019,10:33 AM,Credit card,173.74,4.76,8.69,7.10
584-66-4073,Giza,Naypyitaw,Normal,Male,Fashion accessories,56.50,1,2.83,59.33,3/13/2019,3:45 PM,Ewallet,56.50,4.76,2.83,9.60
544-55-9589,Cairo,Mandalay,Member,Female,Electronic accessories,21.43,10,10.72,225.02,1/28/2019,11:51 AM,Cash,214.30,4.76,10.72,6.20
166-19-2553,Alex,Yangon,Member,Male,Sports and travel,89.06,6,26.72,561.08,1/18/2019,5:26 PM,Cash,534.36,4.76,26.72,9.90
737-88-5876,Alex,Yangon,Member,Male,Home and lifestyle,23.29,4,4.66,97.82,3/19/2019,11:52 AM,Credit card,93.16,4.76,4.66,5.90
154-87-7367,Giza,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.10,548.18,3/15/2019,2:04 PM,Ewallet,522.08,4.76,26.10,6.30
885-56-0389,Giza,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.62,54.97,2/12/2019,5:49 PM,Cash,52.35,4.76,2.62,4.00
608-05-3804,Cairo,Mandalay,Member,Male,Electronic accessories,39.75,1,1.99,41.74,2/25/2019,8:19 PM,Cash,39.75,4.76,1.99,6.10
448-61-3783,Alex,Yangon,Normal,Female,Electronic accessories,90.02,8,36.01,756.17,3/21/2019,4:08 PM,Credit card,720.16,4.76,36.01,4.50
761-49-0439,Cairo,Mandalay,Member,Female,Electronic accessories,12.10,8,4.84,101.64,1/19/2019,10:17 AM,Ewallet,96.80,4.76,4.84,8.60
490-95-0021,Cairo,Mandalay,Member,Female,Food and beverages,33.21,10,16.61,348.71,1/8/2019,2:25 PM,Ewallet,332.10,4.76,16.61,6.00
115-38-7388,Giza,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.07,85.51,3/30/2019,12:51 PM,Credit card,81.44,4.76,4.07,9.50
311-13-6971,Cairo,Mandalay,Member,Male,Sports and travel,31.99,10,16.00,335.90,2/20/2019,3:18 PM,Credit card,319.90,4.76,16.00,9.90
291-55-6563,Alex,Yangon,Member,Female,Home and lifestyle,34.42,6,10.33,216.85,3/30/2019,12:45 PM,Ewallet,206.52,4.76,10.33,7.50
548-48-3156,Alex,Yangon,Member,Female,Food and beverages,83.34,2,8.33,175.01,3/19/2019,1:37 PM,Cash,166.68,4.76,8.33,7.60
460-93-5834,Alex,Yangon,Normal,Male,Sports and travel,45.58,7,15.95,335.01,1/13/2019,10:03 AM,Cash,319.06,4.76,15.95,5.00
325-89-4209,Alex,Yangon,Member,Male,Food and beverages,87.90,1,4.40,92.30,2/5/2019,7:42 PM,Ewallet,87.90,4.76,4.40,6.70
884-80-6021,Alex,Yangon,Member,Female,Electronic accessories,73.47,10,36.74,771.44,3/23/2019,1:14 PM,Ewallet,734.70,4.76,36.74,9.50
137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.88,102.40,3/13/2019,12:47 PM,Ewallet,97.52,4.76,4.88,6.80
880-46-5796,Alex,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019,7:53 PM,Ewallet,769.20,4.76,38.46,5.60
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.92,439.22,2/21/2019,10:26 AM,Cash,418.30,4.76,20.92,7.20
114-35-5271,Cairo,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.16,486.44,2/7/2019,3:06 PM,Cash,463.28,4.76,23.16,8.10
607-76-6216,Giza,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.12,485.57,3/2/2019,4:35 PM,Credit card,462.45,4.76,23.12,8.60
715-20-1673,Cairo,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.10,149.00,3/6/2019,8:57 PM,Cash,141.90,4.76,7.10,9.40
811-35-1094,Cairo,Mandalay,Member,Male,Electronic accessories,50.45,6,15.14,317.84,2/6/2019,3:16 PM,Credit card,302.70,4.76,15.14,8.90
699-88-1972,Cairo,Mandalay,Normal,Male,Health and beauty,99.16,8,39.66,832.94,1/28/2019,5:47 PM,Credit card,793.28,4.76,39.66,4.20
781-84-8059,Giza,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.26,446.44,1/18/2019,4:23 PM,Ewallet,425.18,4.76,21.26,5.00
409-49-6995,Giza,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.18,297.80,2/5/2019,10:17 AM,Cash,283.62,4.76,14.18,8.80
725-54-0677,Giza,Naypyitaw,Member,Male,Health and beauty,85.60,7,29.96,629.16,3/2/2019,1:50 PM,Cash,599.20,4.76,29.96,5.30
146-09-5432,Alex,Yangon,Member,Male,Food and beverages,35.04,9,15.77,331.13,2/9/2019,7:17 PM,Ewallet,315.36,4.76,15.77,4.60
377-79-7592,Giza,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.18,423.74,1/14/2019,2:00 PM,Credit card,403.56,4.76,20.18,7.50
509-10-0516,Cairo,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.19,193.07,2/9/2019,12:02 PM,Ewallet,183.88,4.76,9.19,5.10
595-94-9924,Alex,Yangon,Member,Female,Health and beauty,27.73,5,6.93,145.58,3/26/2019,8:21 PM,Credit card,138.65,4.76,6.93,4.20
865-41-9075,Alex,Yangon,Normal,Male,Food and beverages,11.53,7,4.04,84.75,1/28/2019,5:35 PM,Cash,80.71,4.76,4.04,8.10
545-07-8534,Giza,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.83,122.47,2/14/2019,12:42 PM,Ewallet,116.64,4.76,5.83,6.00
118-62-1812,Giza,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.68,329.20,3/24/2019,5:56 PM,Cash,313.52,4.76,15.68,7.90
450-42-3339,Giza,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.31,888.41,2/9/2019,6:58 PM,Credit card,846.10,4.76,42.31,8.80
851-98-3555,Cairo,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,3/24/2019,2:08 PM,Credit card,414.40,4.76,20.72,6.60
186-71-5196,Alex,Yangon,Member,Female,Food and beverages,79.54,2,7.95,167.03,3/27/2019,4:30 PM,Ewallet,159.08,4.76,7.95,6.20
624-01-8356,Cairo,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.51,514.61,1/27/2019,10:44 AM,Credit card,490.10,4.76,24.51,4.20
313-66-9943,Cairo,Mandalay,Member,Female,Food and beverages,29.15,3,4.37,91.82,3/27/2019,8:29 PM,Credit card,87.45,4.76,4.37,7.30
151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.23,235.75,1/19/2019,11:43 AM,Ewallet,224.52,4.76,11.23,8.60
453-33-6436,Alex,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.25,782.21,2/7/2019,10:09 AM,Cash,744.96,4.76,37.25,6.80
522-57-8364,Alex,Yangon,Member,Male,Fashion accessories,51.34,8,20.54,431.26,1/31/2019,10:00 AM,Ewallet,410.72,4.76,20.54,7.60
459-45-2396,Alex,Yangon,Member,Female,Food and beverages,99.60,3,14.94,313.74,2/25/2019,6:45 PM,Cash,298.80,4.76,14.94,5.80
717-96-4189,Giza,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.65,223.59,2/2/2019,12:40 PM,Cash,212.94,4.76,10.65,4.10
722-13-2115,Giza,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.14,44.99,3/14/2019,3:36 PM,Credit card,42.85,4.76,2.14,9.30
749-81-8133,Alex,Yangon,Normal,Female,Fashion accessories,94.67,4,18.93,397.61,3/11/2019,12:04 PM,Cash,378.68,4.76,18.93,6.80
777-67-2495,Cairo,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.35,217.26,2/22/2019,11:26 AM,Ewallet,206.91,4.76,10.35,8.70
636-98-3364,Cairo,Mandalay,Member,Female,Electronic accessories,26.26,3,3.94,82.72,3/2/2019,12:36 PM,Ewallet,78.78,4.76,3.94,6.30
246-55-6923,Giza,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.11,338.22,3/10/2019,3:06 PM,Credit card,322.11,4.76,16.11,5.10
181-82-6255,Cairo,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.91,103.13,2/8/2019,10:58 AM,Cash,98.22,4.76,4.91,7.00
838-02-1821,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.27,26.73,2/22/2019,12:10 PM,Credit card,25.46,4.76,1.27,5.20
887-42-0517,Giza,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.10,611.08,1/10/2019,10:31 AM,Credit card,581.98,4.76,29.10,6.60
457-12-0244,Giza,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.57,221.89,3/14/2019,1:49 PM,Ewallet,211.32,4.76,10.57,6.50
226-34-0034,Cairo,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.76,57.88,1/10/2019,11:10 AM,Ewallet,55.12,4.76,2.76,9.00
321-49-7382,Cairo,Mandalay,Member,Male,Sports and travel,88.31,1,4.42,92.73,2/15/2019,5:38 PM,Credit card,88.31,4.76,4.42,5.20
397-25-8725,Alex,Yangon,Member,Female,Health and beauty,39.62,9,17.83,374.41,1/13/2019,5:54 PM,Credit card,356.58,4.76,17.83,6.80
431-66-2305,Cairo,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.71,833.96,2/15/2019,8:51 PM,Credit card,794.25,4.76,39.71,7.60
825-94-5922,Cairo,Mandalay,Normal,Male,Sports and travel,25.31,2,2.53,53.15,3/2/2019,7:26 PM,Ewallet,50.62,4.76,2.53,7.20
641-62-7288,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.98,629.50,3/24/2019,1:33 PM,Ewallet,599.52,4.76,29.98,7.10
756-93-1854,Giza,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.34,175.04,2/2/2019,2:05 PM,Credit card,166.70,4.76,8.34,9.50
243-55-8457,Alex,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2/27/2019,11:40 AM,Ewallet,744.40,4.76,37.22,5.10
458-10-8612,Giza,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.43,470.99,1/20/2019,12:27 PM,Ewallet,448.56,4.76,22.43,7.60
501-61-1753,Cairo,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.95,397.85,1/3/2019,8:24 PM,Ewallet,378.90,4.76,18.95,9.80
235-06-8510,Giza,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.86,270.02,1/24/2019,8:59 PM,Ewallet,257.16,4.76,12.86,5.10
433-08-7822,Giza,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.61,579.84,1/5/2019,7:48 PM,Ewallet,552.23,4.76,27.61,7.50
361-85-2571,Alex,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,3/30/2019,10:18 AM,Cash,447.40,4.76,22.37,7.40
131-70-8179,Alex,Yangon,Member,Female,Health and beauty,92.09,3,13.81,290.08,2/17/2019,4:27 PM,Cash,276.27,4.76,13.81,4.20
500-02-2261,Giza,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.19,360.93,3/21/2019,5:04 PM,Ewallet,343.74,4.76,17.19,5.90
720-72-2436,Alex,Yangon,Normal,Male,Food and beverages,66.52,4,13.30,279.38,3/2/2019,6:14 PM,Ewallet,266.08,4.76,13.30,6.90
702-83-5291,Giza,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.92,943.30,3/27/2019,10:43 AM,Cash,898.38,4.76,44.92,6.60
809-69-9497,Alex,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019,7:30 PM,Ewallet,456.80,4.76,22.84,5.70
449-16-6770,Alex,Yangon,Normal,Male,Health and beauty,50.79,5,12.70,266.65,2/19/2019,2:53 PM,Credit card,253.95,4.76,12.70,5.30
333-23-2632,Alex,Yangon,Member,Male,Health and beauty,10.08,7,3.53,74.09,3/28/2019,8:14 PM,Cash,70.56,4.76,3.53,4.20
489-82-1237,Alex,Yangon,Normal,Female,Electronic accessories,93.88,7,32.86,690.02,1/5/2019,11:51 AM,Credit card,657.16,4.76,32.86,7.30
859-97-6048,Giza,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.43,176.93,3/26/2019,2:13 PM,Credit card,168.50,4.76,8.43,5.30
676-10-2200,Cairo,Mandalay,Member,Male,Fashion accessories,53.78,1,2.69,56.47,2/3/2019,8:13 PM,Ewallet,53.78,4.76,2.69,4.70
373-88-1424,Giza,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.95,188.00,2/6/2019,6:44 PM,Ewallet,179.05,4.76,8.95,7.90
365-16-4334,Cairo,Mandalay,Normal,Female,Food and beverages,26.43,8,10.57,222.01,2/24/2019,2:26 PM,Ewallet,211.44,4.76,10.57,8.90
503-21-4385,Cairo,Mandalay,Member,Male,Health and beauty,39.91,3,5.99,125.72,2/21/2019,12:40 PM,Ewallet,119.73,4.76,5.99,9.30
305-89-2768,Cairo,Mandalay,Member,Female,Home and lifestyle,21.90,3,3.29,68.99,1/9/2019,6:43 PM,Ewallet,65.70,4.76,3.29,4.70
574-80-1489,Cairo,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2/25/2019,1:22 PM,Ewallet,251.40,4.76,12.57,8.70
784-08-0310,Giza,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.21,88.37,1/13/2019,1:58 PM,Cash,84.16,4.76,4.21,7.60
200-40-6154,Cairo,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.77,415.23,2/9/2019,11:45 AM,Cash,395.46,4.76,19.77,5.70
846-10-0341,Alex,Yangon,Normal,Female,Fashion accessories,42.57,7,14.90,312.89,1/6/2019,11:51 AM,Cash,297.99,4.76,14.90,6.80
577-34-7579,Giza,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.72,477.13,1/10/2019,5:16 PM,Cash,454.41,4.76,22.72,5.40
430-02-3888,Cairo,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.81,289.93,2/7/2019,3:55 PM,Cash,276.12,4.76,13.81,7.10
867-47-1948,Giza,Naypyitaw,Normal,Female,Home and lifestyle,15.80,10,7.90,165.90,1/9/2019,12:07 PM,Cash,158.00,4.76,7.90,7.80
384-59-6655,Alex,Yangon,Member,Female,Food and beverages,98.66,9,44.40,932.34,2/19/2019,3:07 PM,Cash,887.94,4.76,44.40,8.40
256-58-3609,Giza,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.60,96.58,3/18/2019,3:29 PM,Cash,91.98,4.76,4.60,9.80
324-92-3863,Alex,Yangon,Member,Male,Electronic accessories,20.89,2,2.09,43.87,2/5/2019,6:45 PM,Cash,41.78,4.76,2.09,9.80
593-08-5916,Alex,Yangon,Normal,Female,Fashion accessories,15.50,1,0.78,16.28,3/19/2019,3:23 PM,Credit card,15.50,4.76,0.78,7.40
364-34-2972,Giza,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.52,304.98,3/30/2019,8:37 PM,Cash,290.46,4.76,14.52,6.70
794-42-3736,Cairo,Mandalay,Normal,Male,Food and beverages,33.33,2,3.33,69.99,1/26/2019,2:41 PM,Credit card,66.66,4.76,3.33,6.40
172-42-8274,Cairo,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.83,80.37,3/2/2019,6:18 PM,Credit card,76.54,4.76,3.83,5.80
558-60-5016,Alex,Yangon,Normal,Female,Home and lifestyle,33.30,9,14.99,314.69,3/4/2019,3:27 PM,Ewallet,299.70,4.76,14.99,7.20
195-06-0432,Alex,Yangon,Member,Male,Home and lifestyle,81.01,3,12.15,255.18,1/13/2019,12:55 PM,Credit card,243.03,4.76,12.15,9.30
605-03-2706,Alex,Yangon,Normal,Female,Health and beauty,15.80,3,2.37,49.77,3/25/2019,6:02 PM,Cash,47.40,4.76,2.37,9.50
214-30-2776,Cairo,Mandalay,Member,Female,Electronic accessories,34.49,5,8.62,181.07,3/11/2019,7:44 PM,Credit card,172.45,4.76,8.62,9.00
746-04-1077,Cairo,Mandalay,Member,Female,Food and beverages,84.63,10,42.32,888.62,1/1/2019,11:36 AM,Credit card,846.30,4.76,42.32,9.00
448-34-8700,Cairo,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.92,271.29,2/10/2019,1:51 PM,Ewallet,258.37,4.76,12.92,6.70
452-04-8808,Cairo,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.48,640.04,1/26/2019,3:17 PM,Cash,609.56,4.76,30.48,5.50
531-56-4728,Alex,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.01,252.25,2/11/2019,3:29 PM,Cash,240.24,4.76,12.01,5.40
744-82-9138,Giza,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.61,180.87,2/7/2019,5:59 PM,Cash,172.26,4.76,8.61,8.20
883-69-1285,Cairo,Mandalay,Member,Male,Fashion accessories,49.92,2,4.99,104.83,3/6/2019,11:55 AM,Credit card,99.84,4.76,4.99,7.00
221-25-5073,Alex,Yangon,Normal,Female,Food and beverages,74.66,4,14.93,313.57,3/4/2019,10:39 AM,Cash,298.64,4.76,14.93,8.50
518-71-6847,Cairo,Mandalay,Member,Male,Food and beverages,26.60,6,7.98,167.58,2/26/2019,3:10 PM,Ewallet,159.60,4.76,7.98,4.90
156-20-0370,Cairo,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.27,26.72,3/10/2019,6:10 PM,Credit card,25.45,4.76,1.27,5.10
151-33-7434,Cairo,Mandalay,Normal,Female,Food and beverages,67.77,1,3.39,71.16,2/4/2019,8:43 PM,Credit card,67.77,4.76,3.39,6.50
728-47-9078,Giza,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.92,250.28,1/19/2019,12:46 PM,Cash,238.36,4.76,11.92,9.80
809-46-1866,Alex,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,1/23/2019,5:44 PM,Cash,232.60,4.76,11.63,8.40
139-32-4183,Alex,Yangon,Member,Female,Sports and travel,97.48,9,43.87,921.19,3/14/2019,2:19 PM,Ewallet,877.32,4.76,43.87,7.40
148-41-7930,Giza,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.99,734.71,1/23/2019,10:33 AM,Cash,699.72,4.76,34.99,6.10
189-40-5216,Giza,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.73,708.32,1/9/2019,11:40 AM,Cash,674.59,4.76,33.73,6.00
374-38-5555,Cairo,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.93,334.48,2/7/2019,7:30 PM,Ewallet,318.55,4.76,15.93,8.50
764-44-8999,Cairo,Mandalay,Normal,Female,Health and beauty,14.76,2,1.48,31.00,2/18/2019,2:42 PM,Ewallet,29.52,4.76,1.48,4.30
552-44-5977,Cairo,Mandalay,Member,Male,Health and beauty,62.00,8,24.80,520.80,1/3/2019,7:08 PM,Credit card,496.00,4.76,24.80,6.20
267-62-7380,Giza,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,3/29/2019,7:12 PM,Ewallet,823.40,4.76,41.17,4.30
430-53-4718,Cairo,Mandalay,Member,Male,Health and beauty,75.37,8,30.15,633.11,1/28/2019,3:46 PM,Credit card,602.96,4.76,30.15,8.40
886-18-2897,Alex,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,3/22/2019,7:06 PM,Credit card,282.80,4.76,14.14,4.50
602-16-6955,Cairo,Mandalay,Normal,Female,Sports and travel,76.60,10,38.30,804.30,1/24/2019,6:10 PM,Ewallet,766.00,4.76,38.30,6.00
745-74-0715,Alex,Yangon,Normal,Male,Electronic accessories,58.03,2,5.80,121.86,3/10/2019,8:46 PM,Ewallet,116.06,4.76,5.80,8.80
690-01-6631,Cairo,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.75,183.65,2/22/2019,6:35 PM,Ewallet,174.90,4.76,8.75,6.60
652-49-6720,Giza,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.05,64.00,2/18/2019,11:40 AM,Ewallet,60.95,4.76,3.05,5.90
233-67-5758,Giza,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.02,42.37,1/29/2019,1:46 PM,Ewallet,40.35,4.76,2.02,6.20
303-96-2227,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,3/2/2019,5:16 PM,Ewallet,973.80,4.76,48.69,4.40
727-02-1313,Alex,Yangon,Member,Male,Food and beverages,31.84,1,1.59,33.43,2/9/2019,1:22 PM,Cash,31.84,4.76,1.59,7.70
347-56-2442,Alex,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.29,69.11,2/22/2019,3:33 PM,Cash,65.82,4.76,3.29,4.10
849-09-3807,Alex,Yangon,Member,Female,Fashion accessories,88.34,7,30.92,649.30,2/18/2019,1:28 PM,Cash,618.38,4.76,30.92,6.60
